"school" "minority" "female" "ses" "math"
"5627" 7697 0 1 0.662 12.505
"5628" 7697 0 1 0.742 23.398
"5629" 7697 0 1 1.512 14.416
"5630" 7697 0 1 -0.008 11.475
"5631" 7697 0 1 -0.208 5.705
"5632" 7697 0 1 -0.408 6.779
"5633" 7697 0 1 -1.118 6.574
"5634" 7734 0 0 0.192 23.062
"5635" 7734 0 0 0.412 17.271
"5636" 7734 0 0 1.512 13.759
"5637" 7734 0 0 -1.238 4.132
"5638" 7734 0 0 -1.278 24.041
"5639" 7734 0 1 0.602 24.479
"5640" 7734 0 1 1.002 23.394
"5641" 7734 0 1 -0.068 6.018
"5642" 7734 0 1 -0.068 9.782
"5643" 7734 0 1 -0.188 7.044
"5644" 7734 0 1 -0.658 16.44
"5645" 7734 0 1 -0.878 5.194
"5646" 7734 0 1 -1.168 6.135
"5647" 7734 1 0 -0.388 2.528
"5648" 7734 1 0 -0.388 9.841
"5649" 7734 1 0 -0.638 17.054
"5650" 7734 1 0 -1.128 5.118
"5651" 7734 1 1 0.202 16.148
"5652" 7734 1 1 -1.128 1.824
"5653" 7734 1 1 -1.518 0.554
"5654" 7734 1 1 -1.548 -0.281
"5655" 7734 1 1 -1.968 -1.225
"5656" 7890 0 0 0.002 5.211
"5657" 7890 0 0 0.022 20.542
"5658" 7890 0 0 0.112 20.468
"5659" 7890 0 0 0.282 4.556
"5660" 7890 0 0 -0.158 5.941
"5661" 7890 0 0 -0.168 8.322
"5662" 7890 0 0 -0.168 16.495
"5663" 7890 0 0 -0.238 0.748
"5664" 7890 0 0 -0.338 16.809
"5665" 7890 0 0 -0.368 6.893
"5666" 7890 0 0 -0.488 4.439
"5667" 7890 0 0 -0.618 17.17
"5668" 7890 0 0 -0.668 14.662
"5669" 7890 0 0 -0.698 7.886
"5670" 7890 0 0 -0.828 15.574
"5671" 7890 0 0 -0.938 3.478
"5672" 7890 0 0 -0.978 20.534
"5673" 7890 0 0 -0.988 20.648
"5674" 7890 0 0 -1.038 0.93
"5675" 7890 0 0 -1.128 3.996
"5676" 7890 0 0 -1.148 9.28
"5677" 7890 0 0 -1.598 3.414
"5678" 7890 0 1 0.032 3.377
"5679" 7890 0 1 0.082 0.709
"5680" 7890 0 1 0.232 4.74
"5681" 7890 0 1 0.492 3.901
"5682" 7890 0 1 0.832 12.037
"5683" 7890 0 1 -0.118 2.811
"5684" 7890 0 1 -0.118 3.295
"5685" 7890 0 1 -0.148 7.774
"5686" 7890 0 1 -0.188 3.893
"5687" 7890 0 1 -0.198 11.992
"5688" 7890 0 1 -0.388 8.954
"5689" 7890 0 1 -0.528 12.044
"5690" 7890 0 1 -0.678 22.189
"5691" 7890 0 1 -0.738 8.787
"5692" 7890 0 1 -0.858 11.467
"5693" 7890 0 1 -0.998 5.496
"5694" 7890 0 1 -1.038 10.16
"5695" 7890 0 1 -1.128 2.622
"5696" 7890 0 1 -1.148 14.279
"5697" 7890 0 1 -1.308 11.206
"5698" 7890 0 1 -1.388 2.434
"5699" 7890 0 1 -1.428 3.371
"5700" 7890 0 1 -1.488 3.628
"5701" 7890 0 1 -1.518 9.68
"5702" 7890 1 0 0.802 3.744
"5703" 7890 1 0 -0.048 -2.362
"5704" 7890 1 0 -0.318 6.22
"5705" 7890 1 0 -0.358 -0.398
"5706" 7890 1 0 -0.868 9.35
"5707" 7919 0 0 0.062 19.14
"5708" 7919 0 0 0.172 23.906
"5709" 7919 0 0 0.302 10.437
"5710" 7919 0 0 0.342 21.152
"5711" 7919 0 0 0.412 18.484
"5712" 7919 0 0 0.612 13.475
"5713" 7919 0 0 0.702 18.171
"5714" 7919 0 0 0.752 21.695
"5715" 7919 0 0 0.762 7.195
"5716" 7919 0 0 0.762 18.921
"5717" 7919 0 0 0.852 2.809
"5718" 7919 0 0 0.862 21.539
"5719" 7919 0 0 0.952 22.519
"5720" 7919 0 0 1.012 21.741
"5721" 7919 0 0 1.172 17.775
"5722" 7919 0 0 1.262 12.056
"5723" 7919 0 0 -0.008 10.083
"5724" 7919 0 0 -0.038 13.184
"5725" 7919 0 0 -0.118 4.675
"5726" 7919 0 0 -0.118 23.623
"5727" 7919 0 0 -1.578 3.367
"5728" 7919 0 1 0.062 9.76
"5729" 7919 0 1 0.132 0.767
"5730" 7919 0 1 0.282 8
"5731" 7919 0 1 0.392 6.582
"5732" 7919 0 1 0.412 13.23
"5733" 7919 0 1 0.552 13.8
"5734" 7919 0 1 0.622 23.578
"5735" 7919 0 1 0.652 14.991
"5736" 7919 0 1 0.762 19.043
"5737" 7919 0 1 0.802 23.323
"5738" 7919 0 1 0.862 20.245
"5739" 7919 0 1 0.962 18.608
"5740" 7919 0 1 1.022 7.788
"5741" 7919 0 1 -0.068 23.007
"5742" 7919 0 1 -0.408 10.889
"5743" 7919 1 1 0.762 9.891
"5744" 8009 0 0 0.002 13.331
"5745" 8009 0 0 0.042 18.604
"5746" 8009 0 0 0.282 11.063
"5747" 8009 0 0 0.302 6.153
"5748" 8009 0 0 0.382 14.931
"5749" 8009 0 0 0.412 19.565
"5750" 8009 0 0 0.452 14.061
"5751" 8009 0 0 0.482 17.953
"5752" 8009 0 0 0.502 18.814
"5753" 8009 0 0 0.522 9.718
"5754" 8009 0 0 0.612 7.824
"5755" 8009 0 0 0.612 18.394
"5756" 8009 0 0 0.632 6.568
"5757" 8009 0 0 0.662 16.452
"5758" 8009 0 0 0.672 13.147
"5759" 8009 0 0 0.792 10.58
"5760" 8009 0 0 0.882 14.278
"5761" 8009 0 0 0.882 17.807
"5762" 8009 0 0 0.892 17.958
"5763" 8009 0 0 0.902 13.255
"5764" 8009 0 0 0.912 15.402
"5765" 8009 0 0 0.922 12.072
"5766" 8009 0 0 0.932 14.514
"5767" 8009 0 0 0.972 22.365
"5768" 8009 0 0 1.072 15.422
"5769" 8009 0 0 1.072 17.305
"5770" 8009 0 0 1.072 22.373
"5771" 8009 0 0 1.422 22.208
"5772" 8009 0 0 -0.358 11.307
"5773" 8009 0 0 -0.588 12.224
"5774" 8009 0 0 -0.798 3.5
"5775" 8009 1 0 0.072 19.843
"5776" 8009 1 0 0.332 5.359
"5777" 8009 1 0 0.652 9.311
"5778" 8009 1 0 0.672 17.724
"5779" 8009 1 0 0.792 -1.524
"5780" 8009 1 0 0.852 21.497
"5781" 8009 1 0 0.892 9.78
"5782" 8009 1 0 1.072 16.396
"5783" 8009 1 0 1.102 6.149
"5784" 8009 1 0 1.192 9.52
"5785" 8009 1 0 1.252 22.772
"5786" 8009 1 0 -0.148 5.6
"5787" 8009 1 0 -0.268 13.108
"5788" 8009 1 0 -0.388 19.686
"5789" 8009 1 0 -0.618 20.828
"5790" 8009 1 0 -0.778 16.785
"5791" 8150 0 0 0.032 10.399
"5792" 8150 0 0 0.282 20.296
"5793" 8150 0 0 0.462 13.313
"5794" 8150 0 0 0.602 14.356
"5795" 8150 0 0 0.612 17.82
"5796" 8150 0 0 1.102 16.475
"5797" 8150 0 0 1.132 13.66
"5798" 8150 0 0 1.212 6.772
"5799" 8150 0 0 -0.108 12.782
"5800" 8150 0 0 -0.208 13.779
"5801" 8150 0 0 -0.318 14.947
"5802" 8150 0 0 -0.328 22.854
"5803" 8150 0 0 -0.468 18.368
"5804" 8150 0 0 -0.588 19.189
"5805" 8150 0 1 0.042 6.878
"5806" 8150 0 1 0.202 18.295
"5807" 8150 0 1 0.282 14.843
"5808" 8150 0 1 0.302 3.347
"5809" 8150 0 1 0.302 7.369
"5810" 8150 0 1 0.312 13.557
"5811" 8150 0 1 0.322 12.693
"5812" 8150 0 1 0.512 15.244
"5813" 8150 0 1 0.532 22.854
"5814" 8150 0 1 0.542 18.002
"5815" 8150 0 1 0.722 12.088
"5816" 8150 0 1 0.752 10.482
"5817" 8150 0 1 0.752 23.58
"5818" 8150 0 1 0.852 17.769
"5819" 8150 0 1 1.012 11.288
"5820" 8150 0 1 1.072 13.543
"5821" 8150 0 1 1.072 17.889
"5822" 8150 0 1 1.182 21.186
"5823" 8150 0 1 -0.118 14.334
"5824" 8150 0 1 -0.118 15.888
"5825" 8150 0 1 -0.198 24.355
"5826" 8150 0 1 -0.278 13.881
"5827" 8150 0 1 -0.358 8.555
"5828" 8150 0 1 -0.548 5.523
"5829" 8150 0 1 -0.638 17.846
"5830" 8150 0 1 -1.578 17.756
"5831" 8150 1 0 0.582 6.106
"5832" 8150 1 0 0.812 19.893
"5833" 8150 1 1 0.812 17.045
"5834" 8150 1 1 0.902 16.405
"5835" 8165 0 0 0.032 12.608
"5836" 8165 0 0 0.042 20.551
"5837" 8165 0 0 0.062 20.945
"5838" 8165 0 0 0.092 10.442
"5839" 8165 0 0 0.112 11.24
"5840" 8165 0 0 0.112 15.648
"5841" 8165 0 0 0.152 21.324
"5842" 8165 0 0 0.152 23.065
"5843" 8165 0 0 0.192 12.644
"5844" 8165 0 0 0.222 20.781
"5845" 8165 0 0 0.252 15.445
"5846" 8165 0 0 0.282 21.797
"5847" 8165 0 0 0.292 19.475
"5848" 8165 0 0 0.332 10.989
"5849" 8165 0 0 0.402 10.665
"5850" 8165 0 0 0.442 11.027
"5851" 8165 0 0 0.462 8.984
"5852" 8165 0 0 0.502 22.447
"5853" 8165 0 0 0.572 22.771
"5854" 8165 0 0 0.592 18.788
"5855" 8165 0 0 0.732 9.695
"5856" 8165 0 0 0.732 14.89
"5857" 8165 0 0 0.762 17.969
"5858" 8165 0 0 0.842 5.55
"5859" 8165 0 0 0.892 23.591
"5860" 8165 0 0 0.942 14.578
"5861" 8165 0 0 1.102 12.676
"5862" 8165 0 0 1.122 18.215
"5863" 8165 0 0 1.132 15.071
"5864" 8165 0 0 1.192 17.03
"5865" 8165 0 0 1.192 18.822
"5866" 8165 0 0 1.272 22.37
"5867" 8165 0 0 1.332 21.185
"5868" 8165 0 0 1.342 19.679
"5869" 8165 0 0 1.452 22.685
"5870" 8165 0 0 -0.038 14.879
"5871" 8165 0 0 -0.138 23.772
"5872" 8165 0 0 -0.138 24.252
"5873" 8165 0 0 -0.158 13.869
"5874" 8165 0 0 -0.298 13.492
"5875" 8165 0 0 -0.298 20.564
"5876" 8165 0 0 -0.428 18.196
"5877" 8165 0 0 -0.438 14.389
"5878" 8165 0 0 -0.498 10.661
"5879" 8165 0 0 -0.678 11.244
"5880" 8165 0 0 -0.858 -0.179
"5881" 8165 1 0 -0.588 19.391
"5882" 8165 1 0 -0.588 20.399
"5883" 8165 1 0 -1.058 15.539
"5884" 8175 0 0 0.012 5.683
"5885" 8175 0 0 0.152 5.73
"5886" 8175 0 0 0.472 24.479
"5887" 8175 0 0 0.792 6.351
"5888" 8175 0 0 0.962 15.825
"5889" 8175 0 0 -0.158 11.356
"5890" 8175 0 0 -0.818 4.507
"5891" 8175 0 1 0.502 23.58
"5892" 8175 0 1 0.532 14.017
"5893" 8175 0 1 -0.298 4.705
"5894" 8175 0 1 -0.298 11.531
"5895" 8175 0 1 -0.468 7.097
"5896" 8175 1 0 0.322 19.822
"5897" 8175 1 0 0.622 3.514
"5898" 8175 1 0 1.022 14.958
"5899" 8175 1 0 -0.068 15.927
"5900" 8175 1 0 -0.218 9.202
"5901" 8175 1 0 -0.478 23.689
"5902" 8175 1 0 -0.738 17.255
"5903" 8175 1 0 -0.958 7.272
"5904" 8175 1 0 -0.968 15.894
"5905" 8175 1 0 -1.058 3.792
"5906" 8175 1 1 0.112 13.703
"5907" 8175 1 1 0.342 11.259
"5908" 8175 1 1 0.592 10.244
"5909" 8175 1 1 0.602 12.09
"5910" 8175 1 1 -0.148 5.284
"5911" 8175 1 1 -0.498 4.141
"5912" 8175 1 1 -0.768 18.416
"5913" 8175 1 1 -0.798 10.793
"5914" 8175 1 1 -1.178 14.173
"5915" 8175 1 1 -1.288 14.307
"5916" 8175 1 1 -1.498 5.441
"5917" 8188 0 0 0.382 23.487
"5918" 8188 0 0 0.612 15.58
"5919" 8188 0 0 1.022 9.751
"5920" 8188 0 0 1.072 22.705
"5921" 8188 0 0 -0.308 3.545
"5922" 8188 0 0 -0.538 20.627
"5923" 8188 0 0 -0.608 2.909
"5924" 8188 0 1 0.112 22.354
"5925" 8188 0 1 0.142 12.023
"5926" 8188 0 1 0.182 15.216
"5927" 8188 0 1 0.212 14.848
"5928" 8188 0 1 0.242 22.365
"5929" 8188 0 1 0.552 7.77
"5930" 8188 0 1 0.642 16.338
"5931" 8188 0 1 0.722 18.042
"5932" 8188 0 1 1.012 19.535
"5933" 8188 0 1 1.072 14.47
"5934" 8188 0 1 1.152 15.196
"5935" 8188 0 1 -0.018 14.778
"5936" 8188 0 1 -0.138 17.763
"5937" 8188 0 1 -0.268 16.653
"5938" 8188 0 1 -0.328 5.678
"5939" 8188 0 1 -0.838 8.841
"5940" 8188 0 1 -0.838 10.259
"5941" 8188 0 1 -1.238 5.56
"5942" 8188 1 0 0.522 7.426
"5943" 8188 1 1 1.072 8.629
"5944" 8188 1 1 -0.128 2.691
"5945" 8188 1 1 -0.358 5.127
"5946" 8188 1 1 -0.948 2.063
"5947" 8193 0 0 0.052 15.969
"5948" 8193 0 0 0.322 24.993
"5949" 8193 0 0 0.402 19.699
"5950" 8193 0 0 0.422 15.969
"5951" 8193 0 0 0.462 12.644
"5952" 8193 0 0 0.472 17.554
"5953" 8193 0 0 0.492 18.406
"5954" 8193 0 0 0.572 18.91
"5955" 8193 0 0 0.582 17.143
"5956" 8193 0 0 0.802 19.632
"5957" 8193 0 0 0.802 20.161
"5958" 8193 0 0 -0.008 17.109
"5959" 8193 0 0 -0.008 17.594
"5960" 8193 0 0 -0.008 22.079
"5961" 8193 0 0 -0.028 16.743
"5962" 8193 0 0 -0.108 17.734
"5963" 8193 0 0 -0.178 10.985
"5964" 8193 0 0 -0.258 20.625
"5965" 8193 0 0 -0.288 21.893
"5966" 8193 0 0 -0.328 22.475
"5967" 8193 0 0 -0.338 15.235
"5968" 8193 0 0 -0.378 5.189
"5969" 8193 0 0 -0.378 19.092
"5970" 8193 0 0 -0.438 16.939
"5971" 8193 0 0 -0.458 13.981
"5972" 8193 0 0 -0.468 16.311
"5973" 8193 0 0 -0.618 12.674
"5974" 8193 0 0 -0.628 20.945
"5975" 8193 0 0 -0.738 13.252
"5976" 8193 0 0 -0.828 10.748
"5977" 8193 0 0 -0.898 15.639
"5978" 8193 0 0 -0.908 21.674
"5979" 8193 1 0 0.032 17.554
"5980" 8193 1 0 0.242 18.63
"5981" 8193 1 0 1.172 14.408
"5982" 8193 1 0 -0.348 10.102
"5983" 8193 1 0 -0.418 7.212
"5984" 8193 1 0 -0.508 10.987
"5985" 8193 1 0 -0.688 9.681
"5986" 8193 1 0 -0.808 20.216
"5987" 8193 1 0 -0.858 13.04
"5988" 8193 1 0 -0.918 12.885
"5989" 8193 1 0 -1.588 13.276
"5990" 8202 0 0 0.092 15.89
"5991" 8202 0 0 0.142 24.421
"5992" 8202 0 0 0.582 8.439
"5993" 8202 0 0 0.622 4.778
"5994" 8202 0 0 1.082 21.435
"5995" 8202 0 0 1.172 18.46
"5996" 8202 0 0 1.222 19.67
"5997" 8202 0 0 1.282 24.421
"5998" 8202 0 0 1.312 24.107
"5999" 8202 0 0 -0.038 16.166
"6000" 8202 0 0 -0.248 11.137
"6001" 8202 0 0 -0.298 13.651
"6002" 8202 0 0 -0.548 14.841
"6003" 8202 0 0 -0.918 16.59
"6004" 8202 0 1 0.242 -2.832
"6005" 8202 0 1 0.452 14.051
"6006" 8202 0 1 0.762 8.796
"6007" 8202 0 1 0.972 24.993
"6008" 8202 0 1 1.242 5.585
"6009" 8202 0 1 -0.098 7.448
"6010" 8202 0 1 -0.138 5.286
"6011" 8202 0 1 -0.148 2.165
"6012" 8202 0 1 -0.188 6.546
"6013" 8202 0 1 -0.278 14.518
"6014" 8202 0 1 -0.488 10.061
"6015" 8202 0 1 -0.538 18.113
"6016" 8202 0 1 -0.648 7.709
"6017" 8202 0 1 -0.758 16.395
"6018" 8202 0 1 -0.818 6.469
"6019" 8202 1 0 -1.168 2.783
"6020" 8202 1 1 0.212 3.445
"6021" 8202 1 1 -0.068 0.787
"6022" 8202 1 1 -0.098 5.758
"6023" 8202 1 1 -0.188 1.062
"6024" 8202 1 1 -0.718 16.791
"6025" 8357 0 0 0.062 20.403
"6026" 8357 0 0 0.752 24.386
"6027" 8357 0 0 0.912 10.242
"6028" 8357 0 0 1.092 20.252
"6029" 8357 0 0 1.132 19.244
"6030" 8357 0 0 -0.118 14.025
"6031" 8357 0 0 -0.408 13.984
"6032" 8357 0 0 -0.498 22.359
"6033" 8357 0 0 -0.538 22.673
"6034" 8357 0 0 -0.678 15.547
"6035" 8357 0 0 -3.758 3.671
"6036" 8357 0 1 0.042 12.51
"6037" 8357 0 1 0.182 18.33
"6038" 8357 0 1 0.202 20.013
"6039" 8357 0 1 0.382 11.736
"6040" 8357 0 1 0.432 21.836
"6041" 8357 0 1 0.682 1.017
"6042" 8357 0 1 0.852 8.145
"6043" 8357 0 1 1.422 17.342
"6044" 8357 0 1 -0.068 14.133
"6045" 8357 0 1 -0.278 16.401
"6046" 8357 0 1 -0.288 7.647
"6047" 8357 0 1 -0.338 22.129
"6048" 8357 0 1 -0.488 14.142
"6049" 8357 0 1 -0.898 7.387
"6050" 8357 0 1 -1.288 7.075
"6051" 8357 1 0 -1.398 1.681
"6052" 8367 0 0 0.202 3.895
"6053" 8367 0 0 1.462 4.192
"6054" 8367 0 0 -0.228 6.755
"6055" 8367 0 0 -0.228 15.936
"6056" 8367 0 0 -1.078 0.725
"6057" 8367 0 1 0.242 6.788
"6058" 8367 0 1 0.662 2.122
"6059" 8367 0 1 1.202 6.227
"6060" 8367 0 1 -0.048 8.454
"6061" 8367 0 1 -0.208 1.865
"6062" 8367 0 1 -0.458 4.841
"6063" 8367 0 1 -0.668 3.935
"6064" 8367 1 0 0.532 -2.832
"6065" 8367 1 0 -1.028 0.836
"6066" 8477 0 0 0.082 10.776
"6067" 8477 0 0 0.322 23.062
"6068" 8477 0 0 0.932 13.967
"6069" 8477 0 0 -0.168 21.179
"6070" 8477 0 0 -0.298 16.324
"6071" 8477 0 0 -0.398 16.305
"6072" 8477 0 0 -0.438 12.683
"6073" 8477 0 0 -0.568 7.873
"6074" 8477 0 0 -0.708 16.646
"6075" 8477 0 0 -0.868 20.726
"6076" 8477 0 0 -0.918 16.583
"6077" 8477 0 1 0.052 23.549
"6078" 8477 0 1 0.062 7.733
"6079" 8477 0 1 0.202 9.743
"6080" 8477 0 1 0.232 22.653
"6081" 8477 0 1 0.262 5.811
"6082" 8477 0 1 0.572 8.135
"6083" 8477 0 1 0.662 14.076
"6084" 8477 0 1 0.732 13.676
"6085" 8477 0 1 0.752 20.716
"6086" 8477 0 1 0.762 21.586
"6087" 8477 0 1 0.792 22.864
"6088" 8477 0 1 0.812 20.73
"6089" 8477 0 1 -0.148 5.84
"6090" 8477 0 1 -0.168 16.28
"6091" 8477 0 1 -0.308 10.036
"6092" 8477 0 1 -0.418 5.642
"6093" 8477 0 1 -0.438 7.276
"6094" 8477 0 1 -0.468 4.173
"6095" 8477 0 1 -0.468 5.671
"6096" 8477 0 1 -0.728 1.565
"6097" 8477 0 1 -0.888 13.97
"6098" 8477 1 0 -0.368 4.986
"6099" 8477 1 0 -2.218 4.662
"6100" 8477 1 1 0.742 7.044
"6101" 8477 1 1 -1.948 7.644
"6102" 8477 1 1 -2.298 1.138
"6103" 8531 0 0 0.462 4.552
"6104" 8531 0 0 0.592 24.418
"6105" 8531 0 0 0.722 10.17
"6106" 8531 0 0 0.722 17.153
"6107" 8531 0 0 0.742 19.365
"6108" 8531 0 0 0.782 7.529
"6109" 8531 0 0 0.842 20.121
"6110" 8531 0 0 0.922 22.271
"6111" 8531 0 0 1.182 15.555
"6112" 8531 0 0 1.192 24.112
"6113" 8531 0 0 1.262 20.094
"6114" 8531 0 0 1.512 23.087
"6115" 8531 0 0 -0.148 1.882
"6116" 8531 0 0 -0.208 6.311
"6117" 8531 0 0 -0.558 14.087
"6118" 8531 0 0 -1.178 22.401
"6119" 8531 0 1 0.202 13.985
"6120" 8531 0 1 0.232 8.15
"6121" 8531 0 1 0.312 22.895
"6122" 8531 0 1 0.452 7.204
"6123" 8531 0 1 0.842 11.841
"6124" 8531 0 1 0.932 23.501
"6125" 8531 0 1 1.022 15.997
"6126" 8531 0 1 1.052 23.397
"6127" 8531 0 1 1.092 21.366
"6128" 8531 0 1 1.332 18.817
"6129" 8531 0 1 1.512 7.166
"6130" 8531 0 1 -0.008 5.538
"6131" 8531 0 1 -0.088 5.945
"6132" 8531 0 1 -0.128 10.358
"6133" 8531 0 1 -0.138 14.733
"6134" 8531 0 1 -0.318 1.375
"6135" 8531 0 1 -0.628 23.696
"6136" 8531 1 0 0.502 7.061
"6137" 8531 1 0 1.062 6.199
"6138" 8531 1 1 0.022 10.46
"6139" 8531 1 1 0.092 -1.509
"6140" 8531 1 1 0.332 13.689
"6141" 8531 1 1 -0.368 10.663
"6142" 8531 1 1 -0.458 4.622
"6143" 8531 1 1 -0.968 14.419
"6144" 8627 0 0 0.262 12.449
"6145" 8627 0 0 0.272 5.098
"6146" 8627 0 0 0.272 11.271
"6147" 8627 0 0 0.272 11.322
"6148" 8627 0 0 0.462 10.86
"6149" 8627 0 0 0.542 18.143
"6150" 8627 0 0 0.552 15.254
"6151" 8627 0 0 0.762 1.609
"6152" 8627 0 0 0.922 13.522
"6153" 8627 0 0 1.122 24.993
"6154" 8627 0 0 1.282 0.507
"6155" 8627 0 0 1.292 15.295
"6156" 8627 0 0 1.452 0.978
"6157" 8627 0 0 -0.018 13.946
"6158" 8627 0 0 -0.118 16.59
"6159" 8627 0 0 -0.158 5.277
"6160" 8627 0 0 -0.188 8.921
"6161" 8627 0 0 -0.208 6.41
"6162" 8627 0 0 -0.358 15.525
"6163" 8627 0 0 -0.428 18.125
"6164" 8627 0 0 -0.648 16.66
"6165" 8627 0 0 -0.738 24.993
"6166" 8627 0 0 -0.938 9.901
"6167" 8627 0 0 -1.058 8.867
"6168" 8627 0 1 0.122 15.088
"6169" 8627 0 1 0.172 14.354
"6170" 8627 0 1 0.202 14.259
"6171" 8627 0 1 0.312 22.038
"6172" 8627 0 1 0.442 11.712
"6173" 8627 0 1 0.462 11.378
"6174" 8627 0 1 0.492 3.545
"6175" 8627 0 1 0.682 6.703
"6176" 8627 0 1 0.712 11.477
"6177" 8627 0 1 0.832 10.904
"6178" 8627 0 1 0.942 16.438
"6179" 8627 0 1 1.012 18.999
"6180" 8627 0 1 1.082 12.22
"6181" 8627 0 1 1.122 23.52
"6182" 8627 0 1 -0.188 9.352
"6183" 8627 0 1 -0.188 14.547
"6184" 8627 0 1 -0.288 2.829
"6185" 8627 0 1 -0.388 12.752
"6186" 8627 0 1 -0.598 4.575
"6187" 8627 0 1 -1.008 2.601
"6188" 8627 1 0 0.002 3.442
"6189" 8627 1 0 -0.188 15.523
"6190" 8627 1 0 -0.248 2.021
"6191" 8627 1 0 -1.528 11.534
"6192" 8627 1 0 -1.558 -0.602
"6193" 8627 1 1 -0.178 4.348
"6194" 8627 1 1 -0.228 3.59
"6195" 8627 1 1 -0.478 1.912
"6196" 8627 1 1 -0.578 9.262
"6197" 8628 0 0 0.022 21.627
"6198" 8628 0 0 0.102 23.06
"6199" 8628 0 0 0.132 15.749
"6200" 8628 0 0 0.172 22.321
"6201" 8628 0 0 0.312 12.804
"6202" 8628 0 0 0.432 23.009
"6203" 8628 0 0 0.442 9.275
"6204" 8628 0 0 0.512 15.105
"6205" 8628 0 0 0.542 17.079
"6206" 8628 0 0 0.552 24.133
"6207" 8628 0 0 0.572 9.46
"6208" 8628 0 0 0.642 22.906
"6209" 8628 0 0 0.662 24.993
"6210" 8628 0 0 0.842 12.66
"6211" 8628 0 0 1.162 24.993
"6212" 8628 0 0 -0.028 16.813
"6213" 8628 0 0 -0.148 16.053
"6214" 8628 0 0 -0.238 21.455
"6215" 8628 0 0 -0.308 18.758
"6216" 8628 0 0 -0.468 9.369
"6217" 8628 0 0 -0.598 23.484
"6218" 8628 0 0 -0.718 15.649
"6219" 8628 0 0 -0.728 23.878
"6220" 8628 0 0 -0.758 0.524
"6221" 8628 0 0 -0.858 23.607
"6222" 8628 0 0 -1.068 22.648
"6223" 8628 0 1 0.132 12.272
"6224" 8628 0 1 0.192 10.535
"6225" 8628 0 1 0.192 22.103
"6226" 8628 0 1 0.382 13.018
"6227" 8628 0 1 0.442 15.184
"6228" 8628 0 1 0.492 12.788
"6229" 8628 0 1 0.552 11.64
"6230" 8628 0 1 0.562 14.281
"6231" 8628 0 1 0.972 16.157
"6232" 8628 0 1 -0.028 13.235
"6233" 8628 0 1 -0.068 23.138
"6234" 8628 0 1 -0.078 16.022
"6235" 8628 0 1 -0.088 21.022
"6236" 8628 0 1 -0.118 15.202
"6237" 8628 0 1 -0.168 13.917
"6238" 8628 0 1 -0.188 18.135
"6239" 8628 0 1 -0.218 20.968
"6240" 8628 0 1 -0.448 16.06
"6241" 8628 0 1 -0.448 19.281
"6242" 8628 0 1 -0.468 9.572
"6243" 8628 0 1 -0.518 21.979
"6244" 8628 0 1 -0.558 12.681
"6245" 8628 0 1 -0.558 21.145
"6246" 8628 0 1 -0.588 -0.077
"6247" 8628 0 1 -0.598 18.262
"6248" 8628 0 1 -0.598 21.008
"6249" 8628 0 1 -0.628 13.635
"6250" 8628 0 1 -0.638 7.183
"6251" 8628 0 1 -0.648 23.275
"6252" 8628 0 1 -0.738 16.814
"6253" 8628 0 1 -0.748 13.06
"6254" 8628 0 1 -0.928 11.138
"6255" 8628 0 1 -1.008 11.458
"6256" 8628 0 1 -1.098 23.053
"6257" 8628 0 1 -1.458 7.675
"6258" 8707 0 0 0.132 22.512
"6259" 8707 0 0 0.282 14.538
"6260" 8707 0 0 0.392 21.074
"6261" 8707 0 0 0.602 9.167
"6262" 8707 0 0 0.682 19.936
"6263" 8707 0 0 0.792 22.102
"6264" 8707 0 0 1.032 10.142
"6265" 8707 0 0 1.202 23.522
"6266" 8707 0 0 1.372 12.482
"6267" 8707 0 0 1.512 14.976
"6268" 8707 0 0 -0.088 17.306
"6269" 8707 0 0 -0.488 17.252
"6270" 8707 0 0 -0.808 21.188
"6271" 8707 0 0 -0.828 7.458
"6272" 8707 0 1 0.172 8.586
"6273" 8707 0 1 0.202 18.772
"6274" 8707 0 1 0.332 19.827
"6275" 8707 0 1 0.532 -2.832
"6276" 8707 0 1 0.652 15.115
"6277" 8707 0 1 0.662 18.867
"6278" 8707 0 1 0.762 20.006
"6279" 8707 0 1 0.902 7.304
"6280" 8707 0 1 0.922 13.598
"6281" 8707 0 1 1.212 17.679
"6282" 8707 0 1 1.512 18.491
"6283" 8707 0 1 1.512 20.237
"6284" 8707 0 1 -0.208 4.75
"6285" 8707 0 1 -0.238 14.173
"6286" 8707 0 1 -0.238 15.624
"6287" 8707 0 1 -0.338 5.967
"6288" 8707 0 1 -0.458 15.668
"6289" 8707 0 1 -1.028 1.85
"6290" 8707 0 1 -1.478 8.623
"6291" 8707 1 0 0.072 7.96
"6292" 8707 1 0 0.852 12.843
"6293" 8707 1 0 -0.118 3.829
"6294" 8707 1 0 -0.188 14.467
"6295" 8707 1 0 -0.228 18.463
"6296" 8707 1 0 -0.238 8.432
"6297" 8707 1 0 -0.248 8.348
"6298" 8707 1 0 -1.088 10.326
"6299" 8707 1 1 0.022 3.787
"6300" 8707 1 1 1.512 18.47
"6301" 8707 1 1 -0.448 8.071
"6302" 8707 1 1 -0.468 2.868
"6303" 8707 1 1 -0.858 12.167
"6304" 8707 1 1 -1.058 4.101
"6305" 8707 1 1 -1.248 8.337
"6306" 8775 0 0 0.072 0.475
"6307" 8775 0 0 0.202 9.625
"6308" 8775 0 0 0.272 13.168
